256.ring1,-98.50000002,51.72201675,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.49819357,51.76220904,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.45212998,51.76216791,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.45233566,51.75006893,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.41679808,51.76472304,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.3930659,51.7644482,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.39293089,51.76948466,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.38126528,51.7697045,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.38126081,51.76441076,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.37143546,51.76440995,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.36815421,51.76823495,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.34987626,51.76646288,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.34876255,51.77235509,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.3450397,51.7762277,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.3347831,51.7817628,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.33107338,51.78068975,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.33245636,51.77636374,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.31945739,51.76847564,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.31479001,51.76279288,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.31268041,51.7671684,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.31599514,51.77413815,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.30928958,51.77569941,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.31252513,51.77929698,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.32426375,51.78336624,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.3344554,51.79023987,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.33827486,51.78783373,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.34578458,51.78886481,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.34986766,51.78622602,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.356382,51.78894128,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.35712652,51.78450361,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.36083234,51.78591747,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.36298316,51.79069459,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.36108015,51.79197903,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.36150276,51.79798759,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.36827035,51.8035089,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.36698176,51.80749415,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.36217099,51.8102375,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.35220283,51.80942773,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
